Title,DOI,Citations
MT Quality Estimation for Computer-assisted Translation: Does it Really Help?,10.3115/v1/P15-2087,1
Perceptually Grounded Selectional Preferences,10.3115/v1/P15-1092,1
Learning Hidden Markov Models with Distributed State Representations for Domain Adaptation,10.3115/v1/P15-2086,1
Using prosodic annotations to improve coreference resolution of spoken text,10.3115/v1/P15-2014,1
Painless Labeling with Application to Text Mining,10.3115/v1/P15-2066,0
Parse Imputation for Dependency Annotations,10.3115/v1/P15-1134,0
WA-Continuum: Visualising Word Alignments across Multiple Parallel Sentences Simultaneously,10.3115/v1/P15-4021,0
Probing the Linguistic Strengths and Limitations of Unsupervised Grammar Induction,10.3115/v1/P15-1135,0
Non-projective Dependency-based Pre-Reordering with Recurrent Neural Network for Machine Translation,10.3115/v1/P15-1082,0
Language Identification and Modeling in Specialized Hardware,10.3115/v1/P15-2063,0
A Computationally Efficient Algorithm for Learning Topical Collocation Models,10.3115/v1/P15-1141,0
Successful Data Mining Methods for NLP,10.3115/v1/P15-5001,0
Structured Belief Propagation for NLP,10.3115/v1/P15-5002,0
A Data Sharing and Annotation Service Infrastructure,10.3115/v1/P15-4017,0
A Lexicalized Tree Kernel for Open Information Extraction,10.3115/v1/P15-2046,0
Scalable Large-Margin Structured Learning: Theory and Algorithms,10.3115/v1/P15-5006,0
The Users Who Say ‘Ni’: Audience Identification in Chinese-language Restaurant Reviews,10.3115/v1/P15-2052,0
"Sentiment and Belief: How to Think about, Represent, and Annotate Private States",10.3115/v1/P15-5003,0
Plug Latent Structures and Play Coreference Resolution,10.3115/v1/P15-4011,0
Orthogonality of Syntax and Semantics within Distributional Spaces,10.3115/v1/P15-1126,0
Co-Simmate: Quick Retrieving All Pairwise Co-Simrank Scores,10.3115/v1/P15-2054,0
Word-based Japanese typed dependency parsing with grammatical function analysis,10.3115/v1/P15-2039,0
Measuring idiosyncratic interests in children with autism,10.3115/v1/P15-2035,0
A Web-based Collaborative Evaluation Tool for Automatically Learned Relation Extraction Patterns,10.3115/v1/P15-4008,0
Parsing Paraphrases with Joint Inference,10.3115/v1/P15-1118,0
Semantic Role Labeling Improves Incremental Parsing,10.3115/v1/P15-1115,0
Multi-modal Visualization and Search for Text and Prosody Annotations,10.3115/v1/P15-4005,0
A Strategic Reasoning Model for Generating Alternative Answers,10.3115/v1/P15-1052,0
In-tool Learning for Selective Manual Annotation in Large Corpora,10.3115/v1/P15-4003,0
Feature Selection in Kernel Space: A Case Study on Dependency Parsing,10.3115/v1/P15-1114,0
Early and Late Combinations of Criteria for Reranking Distributional Thesauri,10.3115/v1/P15-2077,0
Zoom: a corpus of natural language descriptions of map locations,10.3115/v1/P15-2012,0
Efficient Learning for Undirected Topic Models,10.3115/v1/P15-2027,0
Leveraging Compounds to Improve Noun Phrase Translation from Chinese and German,10.3115/v1/P15-3002,0
What You Need to Know about Chinese for Chinese Language Processing,10.3115/v1/P15-5008,0
