Title,DOI,Citations
Revisiting Selectional Preferences for Coreference Resolution,10.18653/v1/D17-1138,1
CROWD-IN-THE-LOOP: A Hybrid Approach for Annotating Semantic Roles,10.18653/v1/D17-1205,0
TAG Parsing with Neural Networks and Vector Representations of Supertags,10.18653/v1/D17-1180,0
MoodSwipe: A Soft Keyboard that Suggests MessageBased on User-Specified Emotions,10.18653/v1/D17-2013,0
KnowYourNyms? A Game of Semantic Relationships,10.18653/v1/D17-2007,0
Interactive Visualization for Linguistic Structure,10.18653/v1/D17-2009,0
An Analysis and Visualization Tool for Case Study Learning of Linguistic Concepts,10.18653/v1/D17-2003,0
Adapting Topic Models using Lexical Associations with Tree Priors,10.18653/v1/D17-1203,0
Dependency Grammar Induction with Neural Lexicalization and Big Training Data,10.18653/v1/D17-1176,0
Combining Generative and Discriminative Approaches to Unsupervised Dependency Parsing via Dual Decomposition,10.18653/v1/D17-1177,0
Break it Down for Me: A Study in Automated Lyric Annotation,10.18653/v1/D17-1220,0
Towards Automatic Construction of News Overview Articles by News Synthesis,10.18653/v1/D17-1224,0
Unfolding and Shrinking Neural Machine Translation Ensembles,10.18653/v1/D17-1208,0
Source-Side Left-to-Right or Target-Side Left-to-Right? An Empirical Comparison of Two Phrase-Based Decoding Algorithms,10.18653/v1/D17-1157,0
"Machine Translation, it’s a question of style, innit? The case of English tag questions",10.18653/v1/D17-1265,0
Further Investigation into Reference Bias in Monolingual Evaluation of Machine Translation,10.18653/v1/D17-1262,0
Deriving continous grounded meaning representations from referentially structured multimodal contexts,10.18653/v1/D17-1100,0
Evaluating Hierarchies of Verb Argument Structure with Hierarchical Clustering,10.18653/v1/D17-1104,0
Dimensions of Interpersonal Relationships: Corpus and Experiments,10.18653/v1/D17-1244,0
Speeding up Reinforcement Learning-based Information Extraction Training using Asynchronous Methods,10.18653/v1/D17-1281,0
Word Etymology as Native Language Interference,10.18653/v1/D17-1286,0
Exploiting Morphological Regularities in Distributional Word Representations,10.18653/v1/D17-1028,0
Analogs of Linguistic Structure in Deep Representations,10.18653/v1/D17-1311,0
"Acquisition, Representation and Usage of Conceptual Hierarchies",,0
Computational Sarcasm,,0
"Graph-based Text Representations: Boosting Text Mining, NLP and Information Retrieval with Graphs",,0
Semantic Role Labeling,,0
Memory Augmented Neural Networks for Natural Language Processing,,0
A Unified Framework for Structured Prediction: From Theory to Practice,,0
Cross-Lingual Word Representations: Induction and Evaluation,,0
