Title,DOI,Citations
Paper Abstract Writing through Editing Mechanism,10.18653/v1/P18-2042,9
Getting the subtext without the text: Scalable multimodal sentiment classification from visual and acoustic modalities,10.18653/v1/W18-3301,9
Neural Factor Graph Models for Cross-lingual Morphological Tagging,10.18653/v1/P18-1247,9
Code-Switched Named Entity Recognition with Embedding Attention,10.18653/v1/W18-3221,9
The risk of sub-optimal use of Open Source NLP Software: UKB is inadvertently state-of-the-art in knowledge-based WSD,10.18653/v1/W18-2505,9
"A Systematic Classification of Knowledge, Reasoning, and Context within the ARC Dataset",10.18653/v1/W18-2607,9
Forest-Based Neural Machine Translation,10.18653/v1/P18-1116,9
Working Memory Networks: Augmenting Memory Networks with a Relational Reasoning Module,10.18653/v1/P18-1092,9
A Language Model based Evaluator for Sentence Compression,10.18653/v1/P18-2028,9
EmotionX-DLC: Self-Attentive BiLSTM for Detecting Sequential Emotions in Dialogues,10.18653/v1/W18-3506,9
Comprehensive Supersense Disambiguation of English Prepositions and Possessives,10.18653/v1/P18-1018,9
Corpus Specificity in LSA and Word2vec: The Role of Out-of-Domain Documents,10.18653/v1/W18-3001,9
Report of NEWS 2018 Named Entity Transliteration Shared Task,10.18653/v1/W18-2409,9
Triangular Architecture for Rare Language Translation,10.18653/v1/P18-1006,9
BioAMA: Towards an End to End BioMedical Question Answering System,10.18653/v1/W18-2312,9
Document Modeling with External Attention for Sentence Extraction,10.18653/v1/P18-1188,9
Improving Event Coreference Resolution by Modeling Correlations between Event Coreference Chains and Document Topic Structures,10.18653/v1/P18-1045,9
Using Intermediate Representations to Solve Math Word Problems,10.18653/v1/P18-1039,8
Zero-shot Learning of Classifiers from Natural Language Quantification,10.18653/v1/P18-1029,8
Character-level Supervision for Low-resource POS Tagging,10.18653/v1/W18-3401,8
Discourse Representation Structure Parsing,10.18653/v1/P18-1040,8
Moon IME: Neural-based Chinese Pinyin Aided Input Method with Customizable Association,10.18653/v1/P18-4024,8
Prediction Models for Risk of Type-2 Diabetes Using Health Claims,10.18653/v1/W18-2322,8
Subcharacter Information in Japanese Embeddings: When Is It Worth It?,10.18653/v1/W18-2905,8
Feature Optimization for Predicting Readability of Arabic L1 and L2,10.18653/v1/W18-3703,8
Learning with Structured Representations for Negation Scope Extraction,10.18653/v1/P18-2085,8
Regularized Training Objective for Continued Training for Domain Adaptation in Neural Machine Translation,10.18653/v1/W18-2705,8
A Sequence-to-Sequence Model for Semantic Role Labeling,10.18653/v1/W18-3027,8
A Crowd-Annotated Spanish Corpus for Humor Analysis,10.18653/v1/W18-3502,8
SciDTB: Discourse Dependency TreeBank for Scientific Abstracts,10.18653/v1/P18-2071,8
Learning Translations via Images with a Massively Multilingual Image Dataset,10.18653/v1/P18-1239,8
Long Short-Term Memory as a Dynamically Computed Element-wise Weighted Sum,10.18653/v1/P18-2116,8
Examining Temporality in Document Classification,10.18653/v1/P18-2110,8
Multilingual Seq2seq Training with Similarity Loss for Cross-Lingual Document Classification,10.18653/v1/W18-3023,8
Learning Matching Models with Weak Supervision for Response Selection in Retrieval-based Chatbots,10.18653/v1/P18-2067,8
Tailored Sequence to Sequence Models to Different Conversation Scenarios,10.18653/v1/P18-1137,8
Learning to Generate Move-by-Move Commentary for Chess Games from Large-Scale Social Forum Data,10.18653/v1/P18-1154,8
Weakly Supervised Semantic Parsing with Abstract Examples,10.18653/v1/P18-1168,8
A Rank-Based Similarity Metric for Word Embeddings,10.18653/v1/P18-2088,8
Conditional Generators of Words Definitions,10.18653/v1/P18-2043,7
A Simple and Effective Approach to Coverage-Aware Neural Machine Translation,10.18653/v1/P18-2047,7
Polyglot Semantic Role Labeling,10.18653/v1/P18-2106,7
Chinese Grammatical Error Diagnosis using Statistical and Prior Knowledge driven Features with Probabilistic Ensemble Enhancement,10.18653/v1/W18-3707,7
Marian: Cost-effective High-Quality Neural Machine Translation in C++,10.18653/v1/W18-2716,7
Learning to Automatically Generate Fill-In-The-Blank Quizzes,10.18653/v1/W18-3722,7
Supervised Treebank Conversion: Data and Approaches,10.18653/v1/P18-1252,7
Temporal Event Knowledge Acquisition via Identifying Narratives,10.18653/v1/P18-1050,7
Isomorphic Transfer of Syntactic Structures in Cross-Lingual NLP,10.18653/v1/P18-1142,7
Implicit and Explicit Aspect Extraction in Financial Microblogs,10.18653/v1/W18-3108,7
The First Multilingual Surface Realisation Shared Task (SR’18): Overview and Evaluation Results,10.18653/v1/W18-3601,7
Named Entity Recognition on Code-Switched Data: Overview of the CALCS 2018 Shared Task,10.18653/v1/W18-3219,7
Automatic Extraction of Commonsense LocatedNear Knowledge,10.18653/v1/P18-2016,7
Fully Statistical Neural Belief Tracking,10.18653/v1/P18-2018,7
Reliability and Learnability of Human Bandit Feedback for Sequence-to-Sequence Reinforcement Learning,10.18653/v1/P18-1165,7
Systematic Error Analysis of the Stanford Question Answering Dataset,10.18653/v1/W18-2602,7
Discourse Coherence: Concurrent Explicit and Implicit Relations,10.18653/v1/P18-1210,6
Word Embeddings-Based Uncertainty Detection in Financial Disclosures,10.18653/v1/W18-3104,6
A Sound and Complete Left-Corner Parsing for Minimalist Grammars,10.18653/v1/W18-2809,6
Neural Argument Generation Augmented with Externally Retrieved Evidence,10.18653/v1/P18-1021,6
Content-based Popularity Prediction of Online Petitions Using a Deep Regression Model,10.18653/v1/P18-2030,6
Multitask Parsing Across Semantic Representations,10.18653/v1/P18-1035,6
Biomedical Document Retrieval for Clinical Decision Support System,10.18653/v1/P18-3012,6
Unsupervised Semantic Abstractive Summarization,10.18653/v1/P18-3011,6
Recursive Neural Network Based Preordering for English-to-Japanese Machine Translation,10.18653/v1/P18-3004,6
Neural Cross-Lingual Coreference Resolution And Its Application To Entity Linking,10.18653/v1/P18-2063,6
Multi-Task Active Learning for Neural Semantic Role Labeling on Low Resource Conversational Corpus,10.18653/v1/W18-3406,6
Generating Fine-Grained Open Vocabulary Entity Type Descriptions,10.18653/v1/P18-1081,6
Coherence Modeling of Asynchronous Conversations: A Neural Entity Grid Approach,10.18653/v1/P18-1052,6
Multimodal Neural Machine Translation for Low-resource Language Pairs using Synthetic Data,10.18653/v1/W18-3405,6
Adaptive Scaling for Sparse Detection in Information Extraction,10.18653/v1/P18-1095,6
Split and Rephrase: Better Evaluation and Stronger Baselines,10.18653/v1/P18-2114,6
Sentiment Analysis using Imperfect Views from Spoken Language and Acoustic Modalities,10.18653/v1/W18-3305,6
Multi-Source Neural Machine Translation with Missing Data,10.18653/v1/W18-2711,6
"Texar: A Modularized, Versatile, and Extensible Toolbox for Text Generation",10.18653/v1/W18-2503,6
Transfer Learning for Context-Aware Question Matching in Information-seeking Conversations in E-commerce,10.18653/v1/P18-2034,6
Code-Mixed Question Answering Challenge: Crowd-sourcing Data and Techniques,10.18653/v1/W18-3204,6
What Action Causes This? Towards Naive Physical Action-Effect Prediction,10.18653/v1/P18-1086,5
Mining Cross-Cultural Differences and Similarities in Social Media,10.18653/v1/P18-1066,5
Paraphrase to Explicate: Revealing Implicit Noun-Compound Relations,10.18653/v1/P18-1111,5
BCSAT : A Benchmark Corpus for Sentiment Analysis in Telugu Using Word-level Annotations,10.18653/v1/P18-3014,5
Comparative Analysis of Neural QA models on SQuAD,10.18653/v1/W18-2610,5
Trick Me If You Can: Adversarial Writing of Trivia Challenge Questions,10.18653/v1/P18-3018,5
Neural Semantic Parsing,10.18653/v1/P18-5006,5
Sentence Suggestion of Japanese Functional Expressions for Chinese-speaking Learners,10.18653/v1/P18-4010,5
Statistical Machine Transliteration Baselines for NEWS 2018,10.18653/v1/W18-2410,5
Detecting Simultaneously Chinese Grammar Errors Based on a BiLSTM-CRF Model,10.18653/v1/W18-3727,5
Generating Questions for Reading Comprehension using Coherence Relations,10.18653/v1/W18-3701,5
OpenNMT System Description for WNMT 2018: 800 words/sec on a single-core CPU,10.18653/v1/W18-2715,5
Document-Level Adaptation for Neural Machine Translation,10.18653/v1/W18-2708,5
Low-Resource Machine Transliteration Using Recurrent Neural Networks of Asian Languages,10.18653/v1/W18-2414,5
Compositional Language Modeling for Icon-Based Augmentative and Alternative Communication,10.18653/v1/W18-3404,5
Domain Adapted Word Embeddings for Improved Sentiment Classification,10.18653/v1/W18-3407,5
TALEN: Tool for Annotation of Low-resource ENtities,10.18653/v1/P18-4014,5
Domain Adaptation for Disease Phrase Matching with Adversarial Networks,10.18653/v1/W18-2315,5
Leveraging News Sentiment to Improve Microblog Sentiment Classification in the Financial Domain,10.18653/v1/W18-3107,5
Multi-task learning for interpretable cause of death classification using key phrase prediction,10.18653/v1/W18-2302,5
A Document Descriptor using Covariance of Word Vectors,10.18653/v1/P18-2084,5
Efficient Online Scalar Annotation with Bounded Support,10.18653/v1/P18-1020,5
ScoutBot: A Dialogue System for Collaborative Navigation,10.18653/v1/P18-4016,5
Improving a Neural Semantic Parser by Counterfactual Learning from Human Bandit Feedback,10.18653/v1/P18-1169,5
Political discourse classification in social networks using context sensitive convolutional neural networks,10.18653/v1/W18-3513,5
Situated Mapping of Sequential Instructions to Actions with Single-step Reward Observation,10.18653/v1/P18-1193,5
Eyes are the Windows to the Soul: Predicting the Rating of Text Quality Using Gaze Behaviour,10.18653/v1/P18-1219,5
Automatic Article Commenting: the Task and Dataset,10.18653/v1/P18-2025,5
Characterizing Departures from Linearity in Word Translation,10.18653/v1/P18-2036,5
Dynamic and Static Topic Model for Analyzing Time-Series Document Collections,10.18653/v1/P18-2082,5
SNAG: Spoken Narratives and Gaze Dataset,10.18653/v1/P18-2022,5
Policy Gradient as a Proxy for Dynamic Oracles in Constituency Parsing,10.18653/v1/P18-2075,5
Robust and Scalable Differentiable Neural Computer for Question Answering,10.18653/v1/W18-2606,5
Injecting Relational Structural Representation in Neural Networks for Question Similarity,10.18653/v1/P18-2046,5
A Multi-task Approach to Learning Multilingual Representations,10.18653/v1/P18-2035,5
SANTO: A Web-based Annotation Tool for Ontology-driven Slot Filling,10.18653/v1/P18-4012,4
Neural Hidden Markov Model for Machine Translation,10.18653/v1/P18-2060,4
"Bridging CNNs, RNNs, and Weighted Finite-State Machines",10.18653/v1/P18-1028,4
A Corpus of Corporate Annual and Social Responsibility Reports: 280 Million Tokens of Balanced Organizational Writing,10.18653/v1/W18-3103,4
Disambiguating False-Alarm Hashtag Usages in Tweets for Irony Detection,10.18653/v1/P18-2122,4
Bridging Languages through Images with Deep Partial Canonical Correlation Analysis,10.18653/v1/P18-1084,4
Token-level and sequence-level loss smoothing for RNN language models,10.18653/v1/P18-1195,4
Sampling Informative Training Data for RNN Language Models,10.18653/v1/P18-3002,4
Two Methods for Domain Adaptation of Bilingual Tasks: Delightfully Simple and Broadly Applicable,10.18653/v1/P18-1075,4
Automatic Detection of Code-switching Style from Acoustics,10.18653/v1/W18-3209,4
Neural Adversarial Training for Semi-supervised Japanese Predicate-argument Structure Analysis,10.18653/v1/P18-1044,4
To Attend or not to Attend: A Case Study on Syntactic Structures for Semantic Relatedness,10.18653/v1/P18-1197,4
Interpretable and Compositional Relation Learning by Joint Training with an Autoencoder,10.18653/v1/P18-1200,4
Joint Part-of-Speech and Language ID Tagging for Code-Switched Data,10.18653/v1/W18-3201,4
Ranking-Based Automatic Seed Selection and Noise Reduction for Weakly Supervised Relation Extraction,10.18653/v1/P18-2015,4
A dataset for identifying actionable feedback in collaborative software development,10.18653/v1/P18-2021,4
Sub-word information in pre-trained biomedical word representations: evaluation and hyper-parameter optimization,10.18653/v1/W18-2307,4
CRF-LSTM Text Mining Method Unveiling the Pharmacological Mechanism of Off-target Side Effect of Anti-Multiple Myeloma Drugs,10.18653/v1/W18-2321,4
Automatic Estimation of Simultaneous Interpreter Performance,10.18653/v1/P18-2105,4
A Short Answer Grading System in Chinese by Support Vector Approach,10.18653/v1/W18-3718,4
Parser Training with Heterogeneous Treebanks,10.18653/v1/P18-2098,4
MeSH-based dataset for measuring the relevance of text retrieval,10.18653/v1/W18-2320,4
Code-Switching Language Modeling using Syntax-Aware Multi-Task Learning,10.18653/v1/W18-3207,4
RECIPE: Applying Open Domain Question Answering to Privacy Policies,10.18653/v1/W18-2608,4
Automatic Metric Validation for Grammatical Error Correction,10.18653/v1/P18-1127,4
Investigating Domain-Specific Information for Neural Coreference Resolution on Biomedical Texts,10.18653/v1/W18-2324,4
A Stochastic Decoder for Neural Machine Translation,10.18653/v1/P18-1115,4
Are BLEU and Meaning Representation in Opposition?,10.18653/v1/P18-1126,4
Natural Language Inference with Definition Embedding Considering Context On the Fly,10.18653/v1/W18-3007,4
Guess Me if You Can: Acronym Disambiguation for Enterprises,10.18653/v1/P18-1121,4
Towards Understanding the Geometry of Knowledge Graph Embeddings,10.18653/v1/P18-1012,4
Sequence-to-sequence Models for Cache Transition Systems,10.18653/v1/P18-1171,4
Injecting Lexical Contrast into Word Vectors by Guiding Vector Space Specialisation,10.18653/v1/W18-3018,4
Global Transition-based Non-projective Dependency Parsing,10.18653/v1/P18-1248,3
Inducing Grammars with and for Neural Machine Translation,10.18653/v1/W18-2704,3
Leveraging distributed representations and lexico-syntactic fixedness for token-level prediction of the idiomaticity of English verb-noun combinations,10.18653/v1/P18-2055,3
Keyphrases Extraction from User-Generated Contents in Healthcare Domain Using Long Short-Term Memory Networks,10.18653/v1/W18-2304,3
IIT (BHU) Submission for the ACL Shared Task on Named Entity Recognition on Code-switched Data,10.18653/v1/W18-3220,3
Evaluating Word Embeddings in Multi-label Classification Using Fine-Grained Name Typing,10.18653/v1/W18-3013,3
Active learning for deep semantic parsing,10.18653/v1/P18-2008,3
A Hybrid Learning Scheme for Chinese Word Embedding,10.18653/v1/W18-3011,3
Comparison of Assorted Models for Transliteration,10.18653/v1/W18-2412,3
NEWS 2018 Whitepaper,10.18653/v1/W18-2408,3
Variational Inference and Deep Generative Models,10.18653/v1/P18-5003,3
Dynamic Sentence Sampling for Efficient Training of Neural Machine Translation,10.18653/v1/P18-2048,3
Judicious Selection of Training Data in Assisting Language for Multilingual Neural NER,10.18653/v1/P18-2064,3
Learning Hierarchical Structures On-The-Fly with a Recurrent-Recursive Model for Sequences,10.18653/v1/W18-3020,3
A Sequence Learning Method for Domain-Specific Entity Linking,10.18653/v1/W18-2403,3
Chat Discrimination for Intelligent Conversational Agents with a Hybrid CNN-LMTGRU Network,10.18653/v1/W18-3004,3
EmotionX-SmartDubai_NLP: Detecting User Emotions In Social Media Text,10.18653/v1/W18-3508,3
Entity-Centric Joint Modeling of Japanese Coreference Resolution and Predicate Argument Structure Analysis,10.18653/v1/P18-1054,3
Bilingual Character Representation for Efficiently Addressing Out-of-Vocabulary Words in Code-Switching Named Entity Recognition,10.18653/v1/W18-3214,3
Syntactic Dependency Representations in Neural Relation Classification,10.18653/v1/W18-2907,3
GHHT at CALCS 2018: Named Entity Recognition for Dialectal Arabic Using Neural Networks,10.18653/v1/W18-3212,3
Addressing Noise in Multidialectal Word Embeddings,10.18653/v1/P18-2089,3
Party Matters: Enhancing Legislative Embeddings with Author Attributes for Vote Prediction,10.18653/v1/P18-2081,3
MULLE: A grammar-based Latin language learning tool to supplement the classroom setting,10.18653/v1/W18-3715,3
Transliteration Better than Translation? Answering Code-mixed Questions over a Knowledge Base,10.18653/v1/W18-3205,3
CYUT-III Team Chinese Grammatical Error Diagnosis System Report in NLPTEA-2018 CGED Shared Task,10.18653/v1/W18-3729,3
Chinese Grammatical Error Diagnosis Based on Policy Gradient LSTM Model,10.18653/v1/W18-3710,3
Scoring Lexical Entailment with a Supervised Directional Similarity Network,10.18653/v1/P18-2101,3
Distilling Knowledge for Search-based Structured Prediction,10.18653/v1/P18-1129,3
Predicting the presence of a Matrix Language in code-switching,10.18653/v1/W18-3208,3
Thank “Goodness”! A Way to Measure Style in Student Essays,10.18653/v1/W18-3705,3
A Tutorial Markov Analysis of Effective Human Tutorial Sessions,10.18653/v1/W18-3704,3
Simplified Abugidas,10.18653/v1/P18-2078,3
Language Informed Modeling of Code-Switched Text,10.18653/v1/W18-3211,3
Some of Them Can be Guessed! Exploring the Effect of Linguistic Context in Predicting Quantifiers,10.18653/v1/P18-2019,3
Taylor’s law for Human Linguistic Sequences,10.18653/v1/P18-1105,3
NICT Self-Training Approach to Neural Machine Translation at NMT-2018,10.18653/v1/W18-2713,3
Do Neural Network Cross-Modal Mappings Really Bridge Modalities?,10.18653/v1/P18-2074,3
‘Lighter’ Can Still Be Dark: Modeling Comparative Color Descriptions,10.18653/v1/P18-2125,3
The ACL Anthology: Current State and Future Directions,10.18653/v1/W18-2504,3
Pushing the Limits of Radiology with Joint Modeling of Visual and Textual Information,10.18653/v1/P18-3005,3
Automatic Detection of Cross-Disciplinary Knowledge Associations,10.18653/v1/P18-3007,3
Inherent Biases in Reference-based Evaluation for Grammatical Error Correction,10.18653/v1/P18-1059,3
Improving Beam Search by Removing Monotonic Constraint for Neural Machine Translation,10.18653/v1/P18-2054,3
Attention-based Semantic Priming for Slot-filling,10.18653/v1/W18-2404,2
Coding Structures and Actions with the COSTA Scheme in Medical Conversations,10.18653/v1/W18-2309,2
Multilingual Short Text Responses Clustering for Mobile Educational Activities: a Preliminary Exploration,10.18653/v1/W18-3723,2
Text Completion using Context-Integrated Dependency Parsing,10.18653/v1/W18-3005,2
Composing Finite State Transducers on GPUs,10.18653/v1/P18-1251,2
Identification of Alias Links among Participants in Narratives,10.18653/v1/P18-2011,2
Multi-representation ensembles and delayed SGD updates improve syntax-based NMT,10.18653/v1/P18-2051,2
A Hybrid System for Chinese Grammatical Error Diagnosis and Correction,10.18653/v1/W18-3708,2
Fast Neural Machine Translation Implementation,10.18653/v1/W18-2714,2
A Shared Attention Mechanism for Interpretation of Neural Automatic Post-Editing Systems,10.18653/v1/W18-2702,2
"Baseline: A Library for Rapid Modeling, Experimentation and Development of Deep Learning Algorithms targeting NLP",10.18653/v1/W18-2506,2
Simple Features for Strong Performance on Named Entity Recognition in Code-Switched Twitter Data,10.18653/v1/W18-3213,2
Findings of the Second Workshop on Neural Machine Translation and Generation,10.18653/v1/W18-2701,2
Integrating Multiple NLP Technologies into an Open-source Platform for Multilingual Media Monitoring,10.18653/v1/W18-2508,2
The Role of Syntax During Pronoun Resolution: Evidence from fMRI,10.18653/v1/W18-2808,2
PhraseCTM: Correlated Topic Modeling on Phrases within Markov Random Fields,10.18653/v1/P18-2083,2
Chinese Grammatical Error Diagnosis Based on CRF and LSTM-CRF model,10.18653/v1/W18-3724,2
Out-of-the-box Universal Romanization Tool uroman,10.18653/v1/P18-4003,2
Orthographic Features for Bilingual Lexicon Induction,10.18653/v1/P18-2062,2
Extracting Commonsense Properties from Embeddings with Limited Human Guidance,10.18653/v1/P18-2102,2
Modeling Deliberative Argumentation Strategies on Wikipedia,10.18653/v1/P18-1237,2
Incorporating Latent Meanings of Morphological Compositions to Enhance Word Embeddings,10.18653/v1/P18-1114,2
Searching for the X-Factor: Exploring Corpus Subjectivity for Word Embeddings,10.18653/v1/P18-1112,2
Gaussian Mixture Latent Vector Grammars,10.18653/v1/P18-1109,2
The SUMMA Platform: A Scalable Infrastructure for Multi-lingual Multi-media Monitoring,10.18653/v1/P18-4017,2
Unsupervised Source Hierarchies for Low-Resource Neural Machine Translation,10.18653/v1/W18-2902,2
An Empirical Study of Building a Strong Baseline for Constituency Parsing,10.18653/v1/P18-2097,2
Pretraining Sentiment Classifiers with Unlabeled Dialog Data,10.18653/v1/P18-2121,2
The Influence of Context on Sentence Acceptability Judgements,10.18653/v1/P18-2073,2
Latent Tree Learning with Differentiable Parsers: Shift-Reduce Parsing and Chart Parsing,10.18653/v1/W18-2903,2
Sociolinguistic Corpus of WhatsApp Chats in Spanish among College Students,10.18653/v1/W18-3501,2
Not that much power: Linguistic alignment is influenced more by low-level linguistic features rather than social power,10.18653/v1/P18-1056,2
NLP Web Services for Resource-Scarce Languages,10.18653/v1/P18-4008,2
Embedding Learning Through Multilingual Concept Induction,10.18653/v1/P18-1141,2
"Mixed Feelings: Natural Text Generation with Variable, Coexistent Affective Categories",10.18653/v1/P18-3020,2
NeuralREG: An end-to-end approach to referring expression generation,10.18653/v1/P18-1182,2
A Simple End-to-End Question Answering Model for Product Information,10.18653/v1/W18-3105,2
EmotionX-Area66: Predicting Emotions in Dialogues using Hierarchical Attention Network with Sequence Labeling,10.18653/v1/W18-3509,2
Using pseudo-senses for improving the extraction of synonyms from word embeddings,10.18653/v1/P18-2056,2
Multi-lingual Entity Discovery and Linking,10.18653/v1/P18-5008,2
Identifying Key Sentences for Precision Oncology Using Semi-Supervised Learning,10.18653/v1/W18-2305,2
Sense-Aware Neural Models for Pun Location in Texts,10.18653/v1/P18-2087,2
Unsupervised Learning of Style-sensitive Word Vectors,10.18653/v1/P18-2091,2
Multi-Relational Question Answering from Narratives: Machine Reading and Reasoning in Simulated Worlds,10.18653/v1/P18-1077,1
Extrofitting: Enriching Word Representation and its Vector Space with Semantic Lexicons,10.18653/v1/W18-3003,1
Towards one-shot learning for rare-word translation with external experts,10.18653/v1/W18-2712,1
Syntax Helps ELMo Understand Semantics: Is Syntax Still Relevant in a Deep Neural Architecture for SRL?,10.18653/v1/W18-2904,1
"Constraining MGbank: Agreement, L-Selection and Supertagging in Minimalist Grammars",10.18653/v1/P18-1055,1
A Spatial Model for Extracting and Visualizing Latent Discourse Structure in Text,10.18653/v1/P18-1211,1
Backpropagating through Structured Argmax using a SPIGOT,10.18653/v1/P18-1173,1
Countering Position Bias in Instructor Interventions in MOOC Discussion Forums,10.18653/v1/W18-3720,1
A Framework for Representing Language Acquisition in a Population Setting,10.18653/v1/P18-1106,1
From Fidelity to Fluency: Natural Language Processing for Translator Training,10.18653/v1/W18-3719,1
Linear-time Constituency Parsing with RNNs and Dynamic Programming,10.18653/v1/P18-2076,1
Improving Neural Network Performance by Injecting Background Knowledge: Detecting Code-switching and Borrowing in Algerian texts,10.18653/v1/W18-3203,1
From Credit Assignment to Entropy Regularization: Two New Algorithms for Neural Sequence Prediction,10.18653/v1/P18-1155,1
Accommodation of Conversational Code-Choice,10.18653/v1/W18-3210,1
Assessment of an Index for Measuring Pronunciation Difficulty,10.18653/v1/W18-3717,1
A Hybrid Approach Combining Statistical Knowledge with Conditional Random Fields for Chinese Grammatical Error Detection,10.18653/v1/W18-3728,1
Syntactic and Lexical Approaches to Reading Comprehension,10.18653/v1/W18-3702,1
Discovering Implicit Knowledge with Unary Relations,10.18653/v1/P18-1147,1
Learning Cross-lingual Distributed Logical Representations for Semantic Parsing,10.18653/v1/P18-2107,1
Joint learning of frequency and word embeddings for multilingual readability assessment,10.18653/v1/W18-3714,1
Learning Prototypical Goal Activities for Locations,10.18653/v1/P18-1120,1
The OSU Realizer for SRST ‘18: Neural Sequence-to-Sequence Inflection and Incremental Locality-Based Linearization,10.18653/v1/W18-3605,1
Platforms for Non-speakers Annotating Names in Any Language,10.18653/v1/P18-4001,1
Investigating Effective Parameters for Fine-tuning of Word Embeddings Using Only a Small Corpus,10.18653/v1/W18-3408,1
Limitations of Cross-Lingual Learning from Image Search,10.18653/v1/W18-3021,1
Comparison of Representations of Named Entities for Document Classification,10.18653/v1/W18-3008,1
Predicting Japanese Word Order in Double Object Constructions,10.18653/v1/W18-2805,1
Speeding up Context-based Sentence Representation Learning with Non-autoregressive Convolutional Decoding,10.18653/v1/W18-3009,1
Language Production Dynamics with Recurrent Neural Networks,10.18653/v1/W18-2803,1
Do Speakers Produce Discourse Connectives Rationally?,10.18653/v1/W18-2802,1
Predicting Brain Activation with WordNet Embeddings,10.18653/v1/W18-2801,1
Semi-Supervised Learning with Auxiliary Evaluation Component for Large Scale e-Commerce Text Classification,10.18653/v1/W18-3409,1
Low-rank passthrough neural networks,10.18653/v1/W18-3410,1
SingleCite: Towards an improved Single Citation Search in PubMed,10.18653/v1/W18-2318,1
Language Generation via DAG Transduction,10.18653/v1/P18-1179,1
Predicting Discharge Disposition Using Patient Complaint Notes in Electronic Medical Records,10.18653/v1/W18-2316,1
Generating High-Quality Surface Realizations Using Data Augmentation and Factored Sequence Models,10.18653/v1/W18-3606,1
Phrase2VecGLM: Neural generalized language model–based semantic tagging for complex query reformulation in medical IR,10.18653/v1/W18-2313,1
Exploiting Common Characters in Chinese and Japanese to Learn Cross-Lingual Word Embeddings via Matrix Factorization,10.18653/v1/W18-3015,1
Object-oriented Neural Programming (OONP) for Document Understanding,10.18653/v1/P18-1253,1
CRUISE: Cold-Start New Skill Development via Iterative Utterance Generation,10.18653/v1/P18-4018,1
Sentence Classification for Investment Rules Detection,10.18653/v1/W18-3106,1
Jack the Reader – A Machine Reading Framework,10.18653/v1/P18-4005,1
Character-Level Models versus Morphology in Semantic Role Labeling,10.18653/v1/P18-1036,1
"Forms of Anaphoric Reference to Organisational Named Entities: Hoping to widen appeal, they diversified",10.18653/v1/W18-2406,1
LSTMs Exploit Linguistic Attributes of Data,10.18653/v1/W18-3024,1
Think Visually: Question Answering through Virtual Imagery,10.18653/v1/P18-1242,1
A Neural Autoencoder Approach for Document Ranking and Query Refinement in Pharmacogenomic Information Retrieval,10.18653/v1/W18-2310,1
HarriGT: A Tool for Linking News to Science,10.18653/v1/P18-4004,1
Tackling Adversarial Examples in QA via Answer Sentence Selection,10.18653/v1/W18-2604,1
Continuous Learning in a Hierarchical Multiscale Neural Network,10.18653/v1/P18-2001,1
Accurate SHRG-Based Semantic Parsing,10.18653/v1/P18-1038,1
Multi-task learning for historical text normalization: Size matters,10.18653/v1/W18-3403,1
Restricted Recurrent Neural Tensor Networks: Exploiting Word Frequency and Compositionality,10.18653/v1/P18-2002,1
CMMC-BDRC Solution to the NLP-TEA-2018 Chinese Grammatical Error Diagnosis Task,10.18653/v1/W18-3726,1
A neural parser as a direct classifier for head-final languages,10.18653/v1/W18-2906,0
EmotionX-JTML: Detecting emotions with Attention,10.18653/v1/W18-3510,0
Unsupervised Word Influencer Networks from News Streams,10.18653/v1/W18-3109,0
Learning Distributional Token Representations from Visual Features,10.18653/v1/W18-3025,0
Detecting Grammatical Errors in the NTOU CGED System by Identifying Frequent Subsentences,10.18653/v1/W18-3730,0
Compositional Morpheme Embeddings with Affixes as Functions and Stems as Arguments,10.18653/v1/W18-2901,0
Towards Automation of Sense-type Identification of Verbs in OntoSenseNet,10.18653/v1/W18-3511,0
Connecting Supervised and Unsupervised Sentence Embeddings,10.18653/v1/W18-3010,0
Improved Evaluation Framework for Complex Plagiarism Detection,10.18653/v1/P18-2026,0
Contextualized Character Representation for Chinese Grammatical Error Diagnosis,10.18653/v1/W18-3725,0
The DipInfo-UniTo system for SRST 2018,10.18653/v1/W18-3609,0
"A Flexible, Efficient and Accurate Framework for Community Question Answering Pipelines",10.18653/v1/P18-4023,0
"Praaline: An Open-Source System for Managing, Annotating, Visualising and Analysing Speech Corpora",10.18653/v1/P18-4019,0
Translating a Language You Don’t Know In the Chinese Room,10.18653/v1/P18-4011,0
NovelPerspective: Identifying Point of View Characters,10.18653/v1/P18-4002,0
Alignment Analysis of Sequential Segmentation of Lexicons to Improve Automatic Cognate Detection,10.18653/v1/P18-3019,0
Exploring Chunk Based Templates for Generating a subset of English Text,10.18653/v1/P18-3017,0
Graph-based Filtering of Out-of-Vocabulary Words for Encoder-Decoder Models,10.18653/v1/P18-3016,0
SuperNMT: Neural Machine Translation with Semantic Supersenses and Syntactic Supertags,10.18653/v1/P18-3010,0
German and French Neural Supertagging Experiments for LTAG Parsing,10.18653/v1/P18-3009,0
Prefix Lexicalization of Synchronous CFGs using Synchronous TAG,10.18653/v1/P18-1107,0
Generalized chart constraints for efficient PCFG and TAG parsing,10.18653/v1/P18-2099,0
Higher-order Relation Schema Induction using Tensor Factorization with Back-off and Aggregation,10.18653/v1/P18-1146,0
A Distributional and Orthographic Aggregation Model for English Derivational Morphology,10.18653/v1/P18-1180,0
