Title,DOI,Citations
Using Global Constraints and Reranking to Improve Cognates Detection,10.18653/v1/P17-1181,0
Generic Axiomatization of Families of Noncrossing Graphs in Dependency Parsing,10.18653/v1/P17-1160,0
A Full Non-Monotonic Transition System for Unrestricted Non-Projective Parsing,10.18653/v1/P17-1027,0
Learning Semantic Correspondences in Technical Documentation,10.18653/v1/P17-1148,0
MORSE: Semantic-ally Drive-n MORpheme SEgment-er,10.18653/v1/P17-1051,0
Bayesian Modeling of Lexical Resources for Low-Resource Settings,10.18653/v1/P17-1095,0
Generating Contrastive Referring Expressions,10.18653/v1/P17-1063,0
Computational Characterization of Mental States: A Natural Language Processing Approach,,0
Improving Distributed Representations of Tweets - Present and Future,,0
Bilingual Word Embeddings with Bucketed CNN for Parallel Sentence Extraction,,0
nQuery - A Natural Language Statement to SQL Query Generator,,0
V for Vocab: An Intelligent Flashcard Application,,0
Are You Asking the Right Questions? Teaching Machines to Ask Clarification Questions,,0
Building a Non-Trivial Paraphrase Corpus Using Multiple Machine Translation Systems,,0
Segmentation Guided Attention Networks for Visual Question Answering,,0
Text-based Speaker Identification on Multiparty Dialogues Using Multi-document Convolutional Neural Networks,,0
Variation Autoencoder Based Network Representation Learning for Classification,,0
Blind Phoneme Segmentation With Temporal Prediction Errors,,0
English Multiword Expression-aware Dependency Parsing Including Named Entities,10.18653/v1/P17-2068,0
Word Embedding for Response-To-Text Assessment of Evidence,,0
Domain Specific Automatic Question Generation from Text,,0
SoccEval: An Annotation Schema for Rating Soccer Players,,0
Accent Adaptation for the Air Traffic Control Domain,,0
Tutorial: Making Better Use of the Crowd,,0
