Title,DOI,Citations
Coherent Comments Generation for Chinese Articles with a Graph-to-Sequence Model,10.18653/v1/P19-1479,19
Time-Out: Temporal Referencing for Robust Modeling of Lexical Semantic Change,10.18653/v1/P19-1044,19
Leveraging Local and Global Patterns for Self-Attention Networks,10.18653/v1/P19-1295,19
Training Neural Machine Translation to Apply Terminology Constraints,10.18653/v1/P19-1294,18
Lattice-Based Transformer Encoder for Neural Machine Translation,10.18653/v1/P19-1298,18
Analytic Score Prediction and Justification Identification in Automated Short Answer Scoring,10.18653/v1/W19-4433,18
Diachronic Sense Modeling with Deep Contextualized Word Embeddings: An Ecological View,10.18653/v1/P19-1379,18
Multimodal and Multi-view Models for Emotion Recognition,10.18653/v1/P19-1095,18
Adversarial Attention Modeling for Multi-dimensional Emotion Regression,10.18653/v1/P19-1045,18
Retrieval-Enhanced Adversarial Training for Neural Response Generation,10.18653/v1/P19-1366,18
Comparison of Diverse Decoding Methods from Conditional Language Models,10.18653/v1/P19-1365,18
Robust Representation Learning of Biomedical Names,10.18653/v1/P19-1317,18
Automatically Identifying Complaints in Social Media,10.18653/v1/P19-1495,18
ConvLab: Multi-Domain End-to-End Dialog System Platform,10.18653/v1/P19-3011,18
Handling Divergent Reference Texts when Evaluating Table-to-Text Generation,10.18653/v1/P19-1483,18
Expressing Visual Relationships via Language,10.18653/v1/P19-1182,18
Exploiting Entity BIO Tag Embeddings and Multi-task Learning for Relation Extraction with Imbalanced Data,10.18653/v1/P19-1130,18
YiSi - a Unified Semantic MT Quality Evaluation and Estimation Metric for Languages with Different Levels of Available Resources,10.18653/v1/W19-5358,18
An Investigation of Transfer Learning-Based Sentiment Analysis in Japanese,10.18653/v1/P19-1458,17
A Simple but Effective Method to Incorporate Multi-turn Context with BERT for Conversational Machine Comprehension,10.18653/v1/W19-4102,17
Learning to Abstract for Memory-augmented Conversational Response Generation,10.18653/v1/P19-1371,17
Improving the Similarity Measure of Determinantal Point Processes for Extractive Multi-Document Summarization,10.18653/v1/P19-1098,17
Unsupervised Cross-Lingual Representation Learning,10.18653/v1/P19-4007,17
Categorizing and Inferring the Relationship between the Text and Image of Twitter Posts,10.18653/v1/P19-1272,17
Modeling Semantic Relationship in Multi-turn Conversations with Hierarchical Latent Variables,10.18653/v1/P19-1549,17
Human vs. Muppet: A Conservative Estimate of Human Performance on the GLUE Benchmark,10.18653/v1/P19-1449,17
Reranking for Neural Semantic Parsing,10.18653/v1/P19-1447,17
On Evaluating Embedding Models for Knowledge Base Completion,10.18653/v1/W19-4313,17
Equalizing Gender Bias in Neural Machine Translation with Word Embeddings Techniques,10.18653/v1/W19-3821,17
Towards Generating Long and Coherent Text with Multi-Level Latent Variable Models,10.18653/v1/P19-1200,17
Deep Bayesian Natural Language Processing,10.18653/v1/P19-4006,17
Can Neural Networks Understand Monotonicity Reasoning?,10.18653/v1/W19-4804,17
"Explore, Propose, and Assemble: An Interpretable Model for Multi-Hop Reading Comprehension",10.18653/v1/P19-1261,17
NNE: A Dataset for Nested Named Entity Recognition in English Newswire,10.18653/v1/P19-1510,17
Cross-Lingual Training for Automatic Question Generation,10.18653/v1/P19-1481,17
Massively Multilingual Transfer for NER,10.18653/v1/P19-1015,17
Neural Fuzzy Repair: Integrating Fuzzy Matches into Neural Machine Translation,10.18653/v1/P19-1175,17
Revisiting Joint Modeling of Cross-document Entity and Event Coreference Resolution,10.18653/v1/P19-1409,17
What Makes a Good Counselor? Learning to Distinguish between High-quality and Low-quality Counseling Conversations,10.18653/v1/P19-1088,17
Figurative Usage Detection of Symptom Words to Improve Personal Health Mention Detection,10.18653/v1/P19-1108,17
Are You Convinced? Choosing the More Convincing Evidence with a Siamese Network,10.18653/v1/P19-1093,16
Literary Event Detection,10.18653/v1/P19-1353,16
Decomposable Neural Paraphrase Generation,10.18653/v1/P19-1332,16
Word2Sense: Sparse Interpretable Word Embeddings,10.18653/v1/P19-1570,16
Equity Beyond Bias in Language Technologies for Education,10.18653/v1/W19-4446,16
The MADAR Shared Task on Arabic Fine-Grained Dialect Identification,10.18653/v1/W19-4622,16
Zero-Shot Cross-Lingual Abstractive Sentence Summarization through Teaching Generation and Attention,10.18653/v1/P19-1305,16
RankQA: Neural Question Answering with Answer Re-Ranking,10.18653/v1/P19-1611,16
ChID: A Large-scale Chinese IDiom Dataset for Cloze Test,10.18653/v1/P19-1075,16
Augmenting Neural Response Generation with Context-Aware Topical Attention,10.18653/v1/W19-4103,16
Transfer Learning for Causal Sentence Detection,10.18653/v1/W19-5031,16
Improving Neural Entity Disambiguation with Graph Embeddings,10.18653/v1/P19-2044,16
Debiasing Embeddings for Reduced Gender Bias in Text Classification,10.18653/v1/W19-3810,16
A Working Memory Model for Task-oriented Dialog Response Generation,10.18653/v1/P19-1258,16
Joint Entity Extraction and Assertion Detection for Clinical Text,10.18653/v1/P19-1091,15
Incorporating Linguistic Constraints into Keyphrase Generation,10.18653/v1/P19-1515,15
Inferring Concept Hierarchies from Text Corpora via Hyperbolic Embeddings,10.18653/v1/P19-1313,15
PaperRobot: Incremental Draft Generation of Scientific Ideas,10.18653/v1/P19-1191,15
On the Word Alignment from Neural Machine Translation,10.18653/v1/P19-1124,15
BREAKING! Presenting Fake News Corpus for Automated Fact Checking,10.18653/v1/P19-2050,15
Multilingual Unsupervised NMT using Shared Encoder and Language-Specific Decoders,10.18653/v1/P19-1297,15
Token-level Dynamic Self-Attention Network for Multi-Passage Reading Comprehension,10.18653/v1/P19-1218,15
Modeling Semantic Compositionality with Sememe Knowledge,10.18653/v1/P19-1571,15
Imitation Learning for Non-Autoregressive Neural Machine Translation,10.18653/v1/P19-1125,15
Large Dataset and Language Model Fun-Tuning for Humor Recognition,10.18653/v1/P19-1394,15
Dual Supervised Learning for Natural Language Understanding and Generation,10.18653/v1/P19-1545,15
Measuring Gender Bias in Word Embeddings across Domains and Discovering New Gender Bias Word Categories,10.18653/v1/W19-3804,15
Topic Tensor Network for Implicit Discourse Relation Recognition in Chinese,10.18653/v1/P19-1058,15
Aspect Sentiment Classification Towards Question-Answering with Reinforced Bidirectional Attention Network,10.18653/v1/P19-1345,15
Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,10.18653/v1/P19-1123,15
Pretraining Methods for Dialog Context Representation Learning,10.18653/v1/P19-1373,14
A Wind of Change: Detecting and Evaluating Lexical Semantic Change across Times and Domains,10.18653/v1/P19-1072,14
Label-Agnostic Sequence Labeling by Copying Nearest Neighbors,10.18653/v1/P19-1533,14
Improving Neural Conversational Models with Entropy-Based Data Filtering,10.18653/v1/P19-1567,14
Semantic Parsing with Dual Learning,10.18653/v1/P19-1007,14
Inducing Document Structure for Aspect-based Summarization,10.18653/v1/P19-1630,14
Bias Analysis and Mitigation in the Evaluation of Authorship Verification,10.18653/v1/P19-1634,14
A Unified Linear-Time Framework for Sentence-Level Discourse Parsing,10.18653/v1/P19-1410,14
Textbook Question Answering with Multi-modal Context Graph Understanding and Self-supervised Open-set Comprehension,10.18653/v1/P19-1347,14
Numeracy-600K: Learning Numeracy for Detecting Exaggerated Information in Market Comments,10.18653/v1/P19-1635,14
Reinforced Training Data Selection for Domain Adaptation,10.18653/v1/P19-1189,14
Lattice Transformer for Speech Translation,10.18653/v1/P19-1649,14
Predicting the Difficulty of Multiple Choice Questions in a High-stakes Medical Exam,10.18653/v1/W19-4402,14
Visually Grounded Neural Syntax Acquisition,10.18653/v1/P19-1180,14
Reinforced Dynamic Reasoning for Conversational Question Generation,10.18653/v1/P19-1203,14
A Compact and Language-Sensitive Multilingual Translation Method,10.18653/v1/P19-1117,14
"Avoiding Reasoning Shortcuts: Adversarial Evaluation, Training, and Model Development for Multi-Hop QA",10.18653/v1/P19-1262,14
Explicit Utilization of General Knowledge in Machine Reading Comprehension,10.18653/v1/P19-1219,14
A Transparent Framework for Evaluating Unintended Demographic Bias in Word Embeddings,10.18653/v1/P19-1162,13
Learning Representation Mapping for Relation Detection in Knowledge Base Question Answering,10.18653/v1/P19-1616,13
Generalizing Back-Translation in Neural Machine Translation,10.18653/v1/W19-5205,13
Multi-grained Attention with Object-level Grounding for Visual Question Answering,10.18653/v1/P19-1349,13
Detecting Subevents using Discourse and Narrative Features,10.18653/v1/P19-1471,13
Transfer Learning Based Free-Form Speech Command Classification for Low-Resource Languages,10.18653/v1/P19-2040,13
Shared-Private Bilingual Word Embeddings for Neural Machine Translation,10.18653/v1/P19-1352,13
Can You Tell Me How to Get Past Sesame Street? Sentence-Level Pretraining Beyond Language Modeling,10.18653/v1/P19-1439,13
Enriching Neural Models with Targeted Features for Dementia Detection,10.18653/v1/P19-2042,13
Deep Contextualized Biomedical Abbreviation Expansion,10.18653/v1/W19-5010,13
This Email Could Save Your Life: Introducing the Task of Email Subject Line Generation,10.18653/v1/P19-1043,13
A Repository of Conversational Datasets,10.18653/v1/W19-4101,13
ChiMed: A Chinese Medical Corpus for Question Answering,10.18653/v1/W19-5027,13
Improving classification of Adverse Drug Reactions through Using Sentiment Analysis and Transfer Learning,10.18653/v1/W19-5036,13
Observing Dialogue in Therapy: Categorizing and Forecasting Behavioral Codes,10.18653/v1/P19-1563,13
"Yes, we can! Mining Arguments in 50 Years of US Presidential Campaign Debates",10.18653/v1/P19-1463,13
Self-Attentional Models for Lattice Inputs,10.18653/v1/P19-1115,13
Compound Probabilistic Context-Free Grammars for Grammar Induction,10.18653/v1/P19-1228,13
End-to-end Deep Reinforcement Learning Based Coreference Resolution,10.18653/v1/P19-1064,13
The Discourse of Online Content Moderation: Investigating Polarized User Responses to Changes in Reddit’s Quarantine Policy,10.18653/v1/W19-3507,13
A Surprisingly Robust Trick for the Winograd Schema Challenge,10.18653/v1/P19-1478,13
Informative Image Captioning with External Sources of Information,10.18653/v1/P19-1650,13
Reducing Gender Bias in Word-Level Language Models with a Gender-Equalizing Loss Function,10.18653/v1/P19-2031,13
A Joint Named-Entity Recognizer for Heterogeneous Tag-sets Using a Tag Hierarchy,10.18653/v1/P19-1014,13
KFU NLP Team at SMM4H 2019 Tasks: Want to Extract Adverse Drugs Reactions from Tweets? BERT to The Rescue,10.18653/v1/W19-3207,13
Unbabel’s Participation in the WMT19 Translation Quality Estimation Shared Task,10.18653/v1/W19-5406,13
What Should I Ask? Using Conversationally Informative Rewards for Goal-oriented Visual Dialog.,10.18653/v1/P19-1646,13
"Learning to Select, Track, and Generate for Data-to-Text",10.18653/v1/P19-1202,13
What Kind of Language Is Hard to Language-Model?,10.18653/v1/P19-1491,13
Analyzing the Limitations of Cross-lingual Word Embedding Mappings,10.18653/v1/P19-1492,13
Detecting Political Bias in News Articles Using Headline Attention,10.18653/v1/W19-4809,13
Customizing Neural Machine Translation for Subtitling,10.18653/v1/W19-5209,13
Celebrity Profiling,10.18653/v1/P19-1249,13
Blackbox Meets Blackbox: Representational Similarity & Stability Analysis of Neural Language Models and Brains,10.18653/v1/W19-4820,13
Twitter Homophily: Network Based Prediction of User’s Occupation,10.18653/v1/P19-1252,12
Convolutional Neural Networks for Financial Text Regression,10.18653/v1/P19-2046,12
How Large Are Lions? Inducing Distributions over Quantitative Attributes,10.18653/v1/P19-1388,12
Dialogue-Act Prediction of Future Responses Based on Conversation History,10.18653/v1/P19-2027,12
Task Refinement Learning for Improved Accuracy and Stability of Unsupervised Domain Adaptation,10.18653/v1/P19-1591,12
Adversarial Attack on Sentiment Classification,10.18653/v1/W19-4824,12
Neural Text Simplification of Clinical Letters with a Domain Specific Phrase Table,10.18653/v1/P19-1037,12
Exploiting Explicit Paths for Multi-hop Reading Comprehension,10.18653/v1/P19-1263,12
ARHNet - Leveraging Community Interaction for Detection of Religious Hate Speech in Arabic,10.18653/v1/P19-2038,12
Compositional Questions Do Not Necessitate Multi-hop Reasoning,10.18653/v1/P19-1416,12
Modeling Financial Analysts’ Decision Making via the Pragmatics and Semantics of Earnings Calls,10.18653/v1/P19-1047,12
Improved Zero-shot Neural Machine Translation via Ignoring Spurious Correlations,10.18653/v1/P19-1121,12
Unsupervised Multilingual Word Embedding with Limited Resources using Neural Language Models,10.18653/v1/P19-1300,12
Neural Machine Translation: Hindi-Nepali,10.18653/v1/W19-5427,12
Rewarding Smatch: Transition-Based AMR Parsing with Reinforcement Learning,10.18653/v1/P19-1451,12
A Unified Multi-task Adversarial Learning Framework for Pharmacovigilance Mining,10.18653/v1/P19-1516,12
DSTC7 Task 1: Noetic End-to-End Response Selection,10.18653/v1/W19-4107,12
Putting Words in Context: LSTM Language Models and Lexical Ambiguity,10.18653/v1/P19-1324,12
On the Summarization of Consumer Health Questions,10.18653/v1/P19-1215,12
Interpretable Question Answering on Knowledge Bases and Text,10.18653/v1/P19-1488,12
Automatic Generation of Personalized Comment Based on User Profile,10.18653/v1/P19-2032,11
Relating Simple Sentence Representations in Deep Neural Networks and the Brain,10.18653/v1/P19-1507,11
The PhotoBook Dataset: Building Common Ground through Visually-Grounded Dialogue,10.18653/v1/P19-1184,11
Unsupervised Learning of Discourse-Aware Text Representation for Essay Scoring,10.18653/v1/P19-2053,11
Testing the Generalization Power of Neural Network Models across NLI Benchmarks,10.18653/v1/W19-4810,11
Multi-Relational Script Learning for Discourse Relations,10.18653/v1/P19-1413,11
Generating Logical Forms from Graph Representations of Text and Entities,10.18653/v1/P19-1010,11
Fine-Grained Entity Typing in Hyperbolic Space,10.18653/v1/W19-4319,11
NeuralClassifier: An Open-source Neural Hierarchical Multi-label Text Classification Toolkit,10.18653/v1/P19-3015,11
Pay “Attention” to your Context when Classifying Abusive Language,10.18653/v1/W19-3508,11
A Hierarchical Reinforced Sequence Operation Method for Unsupervised Text Style Transfer,10.18653/v1/P19-1482,11
Neural Machine Translation with Reordering Embeddings,10.18653/v1/P19-1174,11
GrapAL: Connecting the Dots in Scientific Literature,10.18653/v1/P19-3025,11
Sequential Neural Networks as Automata,10.18653/v1/W19-3901,11
Improving Zero-shot Translation with Language-Independent Constraints,10.18653/v1/W19-5202,11
An Empirical Study of Span Representations in Argumentation Structure Parsing,10.18653/v1/P19-1464,11
Generating Question-Answer Hierarchies,10.18653/v1/P19-1224,11
Modality-based Factorization for Multimodal Fusion,10.18653/v1/W19-4331,11
A Turkish Dataset for Gender Identification of Twitter Users,10.18653/v1/W19-4023,11
Depth Growing for Neural Machine Translation,10.18653/v1/P19-1558,11
Controllable Text Simplification with Lexical Constraint Loss,10.18653/v1/P19-2036,11
Why Didn’t You Listen to Me? Comparing User Control of Human-in-the-Loop Topic Models,10.18653/v1/P19-1637,11
Distant Learning for Entity Linking with Automatic Noise Detection,10.18653/v1/P19-1400,11
Attention-based Conditioning Methods for External Knowledge Integration,10.18653/v1/P19-1385,11
Coupling Retrieval and Meta-Learning for Context-Dependent Semantic Parsing,10.18653/v1/P19-1082,11
Towards Automating Healthcare Question Answering in a Noisy Multilingual Low-Resource Setting,10.18653/v1/P19-1090,11
Transforming Complex Sentences into a Semantic Hierarchy,10.18653/v1/P19-1333,11
Women’s Syntactic Resilience and Men’s Grammatical Luck: Gender-Bias in Part-of-Speech Tagging and Dependency Parsing,10.18653/v1/P19-1339,11
Sentence-Level Agreement for Neural Machine Translation,10.18653/v1/P19-1296,11
NLProlog: Reasoning with Weak Unification for Question Answering in Natural Language,10.18653/v1/P19-1618,11
Global Optimization under Length Constraint for Neural Text Summarization,10.18653/v1/P19-1099,11
Constructing large scale biomedical knowledge bases from scratch with rapid annotation of interpretable patterns,10.18653/v1/W19-5016,11
Fine-Grained Temporal Relation Extraction,10.18653/v1/P19-1280,11
Complex Word Identification as a Sequence Labelling Task,10.18653/v1/P19-1109,11
Cross-Sentence Grammatical Error Correction,10.18653/v1/P19-1042,11
Exploring Author Context for Detecting Intended vs Perceived Sarcasm,10.18653/v1/P19-1275,11
Budgeted Policy Learning for Task-Oriented Dialogue Systems,10.18653/v1/P19-1364,11
Sentiment Analysis Is Not Solved! Assessing and Probing Sentiment Classification,10.18653/v1/W19-4802,11
NCUEE at MEDIQA 2019: Medical Text Inference Using Ensemble BERT-BiLSTM-Attention Model,10.18653/v1/W19-5058,11
Syntactically Supervised Transformers for Faster Neural Machine Translation,10.18653/v1/P19-1122,10
A Cross-Domain Transferable Neural Coherence Model,10.18653/v1/P19-1067,10
Meta-Learning Improves Lifelong Relation Extraction,10.18653/v1/W19-4326,10
LasigeBioTM at MEDIQA 2019: Biomedical Question Answering using Bidirectional Transformers and Named Entity Recognition,10.18653/v1/W19-5057,10
Assessing Arabic Weblog Credibility via Deep Co-learning,10.18653/v1/W19-4614,10
LSTM Networks Can Perform Dynamic Counting,10.18653/v1/W19-3905,10
Unsupervised Discovery of Gendered Language through Latent-Variable Modeling,10.18653/v1/P19-1167,10
VIFIDEL: Evaluating the Visual Fidelity of Image Descriptions,10.18653/v1/P19-1654,10
Collaborative Dialogue in Minecraft,10.18653/v1/P19-1537,10
STRASS: A Light and Effective Method for Extractive Summarization Based on Sentence Embeddings,10.18653/v1/P19-2034,10
Interconnected Question Generation with Coreference Alignment and Conversation Flow Modeling,10.18653/v1/P19-1480,10
Does it Make Sense? And Why? A Pilot Study for Sense Making and Explanation,10.18653/v1/P19-1393,10
Evaluating Automatic Term Extraction Methods on Individual Documents,10.18653/v1/W19-5118,10
Unsupervised Neural Single-Document Summarization of Reviews via Learning Latent Discourse Structure and its Ranking,10.18653/v1/P19-1206,10
Linguistically-Driven Strategy for Concept Prerequisites Learning on Italian,10.18653/v1/W19-4430,10
HEAD-QA: A Healthcare Dataset for Complex Reasoning,10.18653/v1/P19-1092,10
Exploring Numeracy in Word Embeddings,10.18653/v1/P19-1329,10
Findings of the WMT 2019 Shared Task on Parallel Corpus Filtering for Low-Resource Conditions,10.18653/v1/W19-5404,10
Unsupervised Bilingual Word Embedding Agreement for Unsupervised Neural Machine Translation,10.18653/v1/P19-1119,10
Cost-sensitive Regularization for Label Confusion-aware Event Detection,10.18653/v1/P19-1521,10
HITSZ-ICRC: A Report for SMM4H Shared Task 2019-Automatic Classification and Extraction of Adverse Effect Mentions in Tweets,10.18653/v1/W19-3206,10
Don’t Take the Premise for Granted: Mitigating Artifacts in Natural Language Inference,10.18653/v1/P19-1084,10
Are Training Samples Correlated? Learning to Generate Dialogue Responses with Multiple References,10.18653/v1/P19-1372,10
Improving Visual Question Answering by Referring to Generated Paragraph Captions,10.18653/v1/P19-1351,10
Enhancing Air Quality Prediction with Social Media and Natural Language Processing,10.18653/v1/P19-1251,10
The Language of Legal and Illegal Activity on the Darknet,10.18653/v1/P19-1419,10
Evaluation of Semantic Change of Harm-Related Concepts in Psychology,10.18653/v1/W19-4704,10
Unsupervised Information Extraction: Regularizing Discriminative Approaches with Relation Distribution Losses,10.18653/v1/P19-1133,10
Embedding Strategies for Specialized Domains: Application to Clinical Entity Recognition,10.18653/v1/P19-2041,10
Dissecting Content and Context in Argumentative Relation Analysis,10.18653/v1/W19-4503,10
Incorporating Textual Information on User Behavior for Personality Prediction,10.18653/v1/P19-2024,10
Robust Neural Machine Translation with Joint Textual and Phonetic Embedding,10.18653/v1/P19-1291,9
A Paraphrase Generation System for EHR Question Answering,10.18653/v1/W19-5003,9
MIDAS@SMM4H-2019: Identifying Adverse Drug Reactions and Personal Health Experience Mentions from Twitter,10.18653/v1/W19-3223,9
Storyboarding of Recipes: Grounded Contextual Generation,10.18653/v1/P19-1606,9
Augmenting Abstract Meaning Representation for Human-Robot Dialogue,10.18653/v1/W19-3322,9
Unsupervised Paraphrasing without Translation,10.18653/v1/P19-1605,9
Context is Key: Grammatical Error Detection with Contextual Word Representations,10.18653/v1/W19-4410,9
"The Second Cross-Lingual Challenge on Recognition, Normalization, Classification, and Linking of Named Entities across Slavic Languages",10.18653/v1/W19-3709,9
Findings of the WMT 2019 Shared Tasks on Quality Estimation,10.18653/v1/W19-5401,9
Findings of the WMT 2019 Shared Task on Automatic Post-Editing,10.18653/v1/W19-5402,9
Regression or classification? Automated Essay Scoring for Norwegian,10.18653/v1/W19-4409,9
The AIP-Tohoku System at the BEA-2019 Shared Task,10.18653/v1/W19-4418,9
Transfer Learning for Health-related Twitter Data,10.18653/v1/W19-3212,9
The SIGMORPHON 2019 Shared Task: Morphological Analysis in Context and Cross-Lingual Transfer for Inflection,10.18653/v1/W19-4226,9
The Unreasonable Effectiveness of Transformer Language Models in Grammatical Error Correction,10.18653/v1/W19-4412,9
QE BERT: Bilingual BERT Using Multi-task Learning for Neural Quality Estimation,10.18653/v1/W19-5407,9
Course Concept Expansion in MOOCs with External Knowledge and Interactive Game,10.18653/v1/P19-1421,9
Generating Summaries with Topic Templates and Structured Convolutional Decoders,10.18653/v1/P19-1504,9
Adversarial Learning of Privacy-Preserving Text Representations for De-Identification of Medical Records,10.18653/v1/P19-1584,9
The KnowRef Coreference Corpus: Removing Gender and Number Cues for Difficult Pronominal Anaphora Resolution,10.18653/v1/P19-1386,9
Quality Estimation and Translation Metrics via Pre-trained Word and Sentence Embeddings,10.18653/v1/W19-5410,9
Finding Your Voice: The Linguistic Development of Mental Health Counselors,10.18653/v1/P19-1089,9
Neural Word Decomposition Models for Abusive Language Detection,10.18653/v1/W19-3515,9
Unsupervised Parallel Sentence Extraction with Parallel Segment Detection Helps Machine Translation,10.18653/v1/P19-1118,9
Retrieving Sequential Information for Non-Autoregressive Neural Machine Translation,10.18653/v1/P19-1288,9
BioRelEx 1.0: Biological Relation Extraction Benchmark,10.18653/v1/W19-5019,9
Categorizing Comparative Sentences,10.18653/v1/W19-4516,9
Learning Multilingual Meta-Embeddings for Code-Switching Named Entity Recognition,10.18653/v1/W19-4320,9
Learning a Matching Model with Co-teaching for Multi-turn Response Selection in Retrieval-based Dialogue Systems,10.18653/v1/P19-1370,9
Gradual Argumentation Evaluation for Stance Aggregation in Automated Fake News Detection,10.18653/v1/W19-4518,9
Give Me More Feedback II: Annotating Thesis Strength and Related Attributes in Student Essays,10.18653/v1/P19-1390,9
Multi-turn Dialogue Response Generation in an Adversarial Learning Framework,10.18653/v1/W19-4114,9
Transferring Knowledge from Discourse to Arguments: A Case Study with Scientific Abstracts,10.18653/v1/W19-4505,9
Prediction of a Movie’s Success From Plot Summaries Using Deep Learning Models,10.18653/v1/W19-3414,9
Empirical Linguistic Study of Sentence Embeddings,10.18653/v1/P19-1573,9
Subversive Toxicity Detection using Sentiment Information,10.18653/v1/W19-3501,9
Stochastic Tokenization with a Language Model for Neural Text Classification,10.18653/v1/P19-1158,9
Correlating Neural and Symbolic Representations of Language,10.18653/v1/P19-1283,9
A Semi-Markov Structured Support Vector Machine Model for High-Precision Named Entity Recognition,10.18653/v1/P19-1587,9
Multi-Task Learning for Coherence Modeling,10.18653/v1/P19-1060,9
Generating Long and Informative Reviews with Aspect-Aware Coarse-to-Fine Decoding,10.18653/v1/P19-1190,9
"PANLP at MEDIQA 2019: Pre-trained Language Models, Transfer Learning and Knowledge Distillation",10.18653/v1/W19-5040,9
Selection Bias Explorations and Debias Methods for Natural Language Sentence Matching Datasets,10.18653/v1/P19-1435,9
Employing the Correspondence of Relations and Connectives to Identify Implicit Discourse Relations via Label Embeddings,10.18653/v1/P19-1411,9
Contributions to Clinical Named Entity Recognition in Portuguese,10.18653/v1/W19-5024,8
"Good Secretaries, Bad Truck Drivers? Occupational Gender Stereotypes in Sentiment Analysis",10.18653/v1/W19-3809,8
Jiuge: A Human-Machine Collaborative Chinese Classical Poetry Generation System,10.18653/v1/P19-3005,8
AlpacaTag: An Active Learning-based Crowd Annotation Framework for Sequence Tagging,10.18653/v1/P19-3010,8
Learning to combine Grammatical Error Corrections,10.18653/v1/W19-4414,8
Preemptive Toxic Language Detection in Wikipedia Comments Using Thread-Level Context,10.18653/v1/W19-3514,8
Can Character Embeddings Improve Cause-of-Death Classification for Verbal Autopsy Narratives?,10.18653/v1/W19-5025,8
"No Army, No Navy: BERT Semi-Supervised Learning of Arabic Dialects",10.18653/v1/W19-4637,8
lingvis.io - A Linguistic Visual Analytics Framework,10.18653/v1/P19-3003,8
Bridging by Word: Image Grounded Vocabulary Construction for Visual Captioning,10.18653/v1/P19-1652,8
Explaining Simple Natural Language Inference,10.18653/v1/W19-4016,8
Detecting harassment in real-time as conversations develop,10.18653/v1/W19-3503,8
Findings of the WMT 2019 Biomedical Translation Shared Task: Evaluation for MEDLINE Abstracts and Biomedical Terminologies,10.18653/v1/W19-5403,8
Guided Neural Language Generation for Automated Storytelling,10.18653/v1/W19-3405,8
Visual Story Post-Editing,10.18653/v1/P19-1658,8
Integration of Dubbing Constraints into Machine Translation,10.18653/v1/W19-5210,8
Analyzing Linguistic Complexity and Accuracy in Academic Language Development of German across Elementary and Secondary School,10.18653/v1/W19-4440,8
Multi-headed Architecture Based on BERT for Grammatical Errors Correction,10.18653/v1/W19-4426,8
Automated Cross-language Intelligibility Analysis of Parkinson’s Disease Patients Using Speech Recognition Technologies,10.18653/v1/P19-2010,8
"Using Word Embeddings to Examine Gender Bias in Dutch Newspapers, 1950-1990",10.18653/v1/W19-4712,8
Extracting Kinship from Obituary to Enhance Electronic Health Records for Genetic Research,10.18653/v1/W19-3201,8
Key Fact as Pivot: A Two-Stage Model for Low Resource Table-to-Text Generation,10.18653/v1/P19-1197,8
Attention Is (not) All You Need for Commonsense Reasoning,10.18653/v1/P19-1477,8
Neural Temporality Adaptation for Document Classification: Diachronic Word Embeddings and Domain Adaptation Models,10.18653/v1/P19-1403,8
Look Harder: A Neural Machine Translation Model with Hard Attention,10.18653/v1/P19-1290,8
Domain Adaptation of Neural Machine Translation by Lexicon Induction,10.18653/v1/P19-1286,8
Meaning to Form: Measuring Systematicity as Information,10.18653/v1/P19-1171,8
Cross-Lingual Lemmatization and Morphology Tagging with Two-Stage Multilingual BERT Fine-Tuning,10.18653/v1/W19-4203,8
Gated Embeddings in End-to-End Speech Recognition for Conversational-Context Fusion,10.18653/v1/P19-1107,8
Exploring Phoneme-Level Speech Representations for End-to-End Speech Translation,10.18653/v1/P19-1179,8
Putting Evaluation in Context: Contextual Embeddings Improve Machine Translation Evaluation,10.18653/v1/P19-1269,8
A Simple Recipe towards Reducing Hallucination in Neural Surface Realisation,10.18653/v1/P19-1256,8
Incremental Learning from Scratch for Task-Oriented Dialogue Systems,10.18653/v1/P19-1361,8
Effective Adversarial Regularization for Neural Machine Translation,10.18653/v1/P19-1020,8
Rhetorically Controlled Encoder-Decoder for Modern Chinese Poetry Generation,10.18653/v1/P19-1192,8
Second-Order Semantic Dependency Parsing with End-to-End Neural Networks,10.18653/v1/P19-1454,8
DIAG-NRE: A Neural Pattern Diagnosis Framework for Distantly Supervised Neural Relation Extraction,10.18653/v1/P19-1137,8
TalkSumm: A Dataset and Scalable Annotation Method for Scientific Paper Summarization Based on Conference Talks,10.18653/v1/P19-1204,8
Are we there yet? Encoder-decoder neural networks as cognitive models of English past tense inflection,10.18653/v1/P19-1376,8
Constrained Decoding for Neural NLG from Compositional Representations in Task-Oriented Dialogue,10.18653/v1/P19-1080,7
Multilingual NMT with a Language-Independent Attention Bridge,10.18653/v1/W19-4305,7
My Turn To Read: An Interleaved E-book Reading Tool for Developing and Struggling Readers,10.18653/v1/P19-3024,7
VerbNet Representations: Subevent Semantics for Transfer Verbs,10.18653/v1/W19-3318,7
WriterForcing: Generating more interesting story endings,10.18653/v1/W19-3413,7
The Effect of Translationese in Machine Translation Test Sets,10.18653/v1/W19-5208,7
On Measuring Gender Bias in Translation of Gender-neutral Pronouns,10.18653/v1/W19-3824,7
Pentagon at MEDIQA 2019: Multi-task Learning for Filtering and Re-ranking Answers using Language Inference and Question Entailment,10.18653/v1/W19-5041,7
Modeling language learning using specialized Elo rating,10.18653/v1/W19-4451,7
Evaluation of Scientific Elements for Text Similarity in Biomedical Publications,10.18653/v1/W19-4515,7
